pid,neighborhood,overall_qual,year_built,lot_area,gr_liv_area,total_bsmt_sf,full_bath,bedroom_abvgr,garage_cars,garage_type,kitchen_qual,bsmt_qual,saleprice,pricepersf
531479030,SawyerW,5,1965,7800,965,828.0,1,3,1.0,Detchd,TA,TA,119900,124.25
532351060,Sawyer,5,1962,9100,988,988.0,1,3,2.0,Detchd,TA,TA,129500,131.07
532351090,Sawyer,5,1963,9100,1728,1728.0,2,6,2.0,Detchd,TA,TA,125000,72.34
532351150,Sawyer,6,1977,8927,1654,0.0,2,4,2.0,Attchd,TA,,119500,72.25
532353030,Sawyer,5,1962,9240,1211,864.0,1,2,2.0,Detchd,TA,TA,144000,118.91
532353180,Sawyer,6,1977,8471,1212,506.0,1,3,2.0,Attchd,,Gd,151000,124.59
532376080,Sawyer,5,1965,9308,984,984.0,1,3,1.0,Attchd,TA,TA,126000,128.05
532376180,Sawyer,5,1968,8450,909,882.0,1,3,1.0,Attchd,TA,TA,116000,127.61
532376250,Sawyer,5,1963,8638,925,925.0,1,2,2.0,Detchd,TA,TA,133500,144.32
532378050,Sawyer,5,1965,13052,1024,1024.0,1,3,1.0,Attchd,TA,TA,120875,118.04
532378070,Sawyer,5,1965,13526,935,935.0,1,3,1.0,Attchd,TA,TA,137000,146.52
532378130,Sawyer,5,1964,8020,912,912.0,1,3,0.0,,TA,TA,124000,135.96
532378160,Sawyer,5,1961,6993,1236,912.0,1,3,1.0,Attchd,TA,TA,135000,109.22
532378220,Sawyer,5,1967,8789,941,912.0,1,3,1.0,Attchd,TA,TA,129200,137.3
532476050,Veenker,7,1974,14330,2646,1748.0,2,3,2.0,Attchd,Gd,Gd,260000,98.26
533110130,NoRidge,8,1991,16059,2417,1288.0,2,4,2.0,Attchd,Gd,Gd,260000,107.57
533125120,NoRidge,8,1992,11025,2826,1334.0,2,3,3.0,Attchd,Gd,Ex,334000,118.19
533127080,NoRidge,8,1993,14541,2520,1338.0,2,5,3.0,Attchd,Gd,Gd,310000,123.02
533128030,NoRidge,7,1992,13346,2295,1095.0,2,4,2.0,Attchd,Gd,Gd,268000,116.78
533128090,NoRidge,8,1994,12461,1624,1624.0,2,2,3.0,Attchd,Gd,Gd,262000,161.33
533206040,Somerst,7,2004,3628,1143,1143.0,1,1,2.0,Attchd,Gd,Gd,176400,154.33
533208050,Somerst,8,2005,3316,1247,1247.0,1,1,2.0,Attchd,Gd,Gd,197000,157.98
533212100,Somerst,7,2005,3180,1200,600.0,2,2,2.0,Detchd,Gd,Gd,151000,125.83
533212110,Somerst,7,2005,2544,1223,600.0,2,2,2.0,Detchd,Gd,Gd,147400,120.52
533212120,Somerst,7,2005,2544,1223,600.0,2,2,2.0,Detchd,Gd,Gd,149900,122.57
533212130,Somerst,7,2005,3180,1200,600.0,2,2,2.0,Detchd,Gd,Gd,144152,120.13
533221080,Somerst,6,2000,2998,1524,756.0,2,2,2.0,Detchd,Gd,Gd,166000,108.92
533223010,Somerst,7,1999,3735,1452,691.0,2,3,2.0,Detchd,Gd,Gd,183900,126.65
533223080,Somerst,7,2000,2651,1382,673.0,2,3,2.0,Detchd,Gd,Gd,165000,119.39
533223110,Somerst,7,2003,4447,1080,530.0,2,2,2.0,Attchd,Gd,Gd,139000,128.7
533241010,Somerst,7,1997,8314,1694,569.0,2,3,1.0,BuiltIn,Gd,Gd,200000,118.06
533242030,Somerst,8,2001,7180,1568,1568.0,2,3,2.0,Attchd,Gd,Gd,221000,140.94
533250130,Veenker,8,1995,9549,1494,1494.0,1,2,2.0,Attchd,Ex,Gd,270000,180.72
533252020,Veenker,6,1977,11250,1208,1208.0,1,3,2.0,Attchd,TA,Gd,165000,136.59
533253030,Greens,8,1980,3760,1235,1235.0,1,1,2.0,Attchd,TA,Gd,214000,173.28
533253050,Greens,8,1980,3640,1036,1036.0,1,1,2.0,Detchd,Gd,Gd,188000,181.47
533253090,Greens,8,1980,3874,1226,1226.0,1,1,2.0,Attchd,Gd,Gd,190000,154.98
533253160,Greens,8,1978,3876,1226,1226.0,1,1,2.0,Attchd,Gd,Gd,170000,138.66
533350050,Veenker,9,1981,50271,1842,1842.0,0,0,3.0,Attchd,Gd,Ex,385000,209.01
534125210,NWAmes,5,1972,13110,1193,1153.0,2,2,2.0,Attchd,TA,Gd,146500,122.8
534126060,NWAmes,7,1968,10192,1920,570.0,3,4,2.0,Attchd,Gd,TA,170000,88.54
534127190,NWAmes,7,1968,20781,2156,1568.0,2,3,2.0,Attchd,TA,TA,262500,121.75
534127270,NWAmes,6,1968,11700,1416,708.0,2,3,2.0,Attchd,TA,TA,179900,127.05
534128210,NWAmes,6,1968,11029,2654,1054.0,2,4,2.0,Attchd,Gd,TA,250000,94.2
534129230,NWAmes,6,1972,10400,1790,732.0,1,4,2.0,Attchd,TA,TA,165150,92.26
534175100,NWAmes,7,1967,10140,1334,1334.0,2,3,2.0,Attchd,TA,TA,164500,123.31
534176250,NWAmes,7,1969,9600,1164,1164.0,1,3,2.0,Attchd,TA,TA,140000,120.27
534201130,NAmes,5,1967,9750,980,980.0,2,3,1.0,Attchd,TA,TA,135500,138.27
534201230,NAmes,5,1968,9600,1051,1051.0,1,3,2.0,Attchd,,TA,142000,135.11
534201250,NAmes,5,1968,8640,1770,900.0,1,4,2.0,Attchd,TA,Gd,155000,87.57
534201260,NAmes,6,1968,9360,976,976.0,1,2,2.0,Attchd,Gd,TA,157500,161.37
534201280,NAmes,5,1968,8400,1052,1052.0,1,3,1.0,Attchd,TA,TA,138500,131.65
534201300,NAmes,5,1968,8400,898,833.0,1,3,1.0,Attchd,TA,Gd,140000,155.9
534202020,NAmes,5,1966,9759,1051,1051.0,1,3,1.0,Attchd,TA,TA,124400,118.36
534202180,NAmes,5,1967,9600,1141,1141.0,1,3,1.0,Attchd,TA,TA,158000,138.48
534226060,NAmes,5,1965,9230,1200,864.0,1,1,2.0,Detchd,Gd,TA,146000,121.67
534250300,NWAmes,6,1971,14803,1993,825.0,2,4,2.0,Attchd,TA,TA,190000,95.33
534275010,NAmes,5,1961,10659,1050,1050.0,1,3,1.0,Attchd,TA,TA,136500,130.0
534276010,NAmes,5,1958,9100,864,864.0,1,3,2.0,Detchd,TA,TA,129900,150.35
534276230,NAmes,5,1959,8393,1712,1626.0,2,4,2.0,Attchd,TA,TA,145000,84.7
534400120,NAmes,6,1965,8800,1565,1187.0,2,3,1.0,Attchd,Gd,TA,185900,118.79
534403280,NAmes,6,1964,8800,1251,1251.0,1,3,1.0,Attchd,TA,TA,160000,127.9
534403400,NAmes,6,1964,10368,1488,1008.0,1,3,2.0,Attchd,TA,TA,167000,112.23
534403440,NAmes,5,1964,9350,1440,720.0,1,4,2.0,Attchd,TA,TA,157500,109.38
534427090,NAmes,6,1958,10382,1095,588.0,1,2,1.0,Attchd,TA,TA,140000,127.85
534428060,NAmes,5,1958,8973,1053,1008.0,1,3,2.0,2Types,Ex,TA,150000,142.45
534429130,NAmes,5,1960,10800,1248,1248.0,1,3,1.0,Attchd,TA,TA,151500,121.39
534430050,NAmes,6,1934,8550,816,816.0,1,2,1.0,Attchd,TA,TA,129800,159.07
534430110,NAmes,5,1954,11425,1008,1008.0,1,2,1.0,Attchd,TA,TA,137000,135.91
534431030,NAmes,5,1947,9724,1043,938.0,1,2,1.0,Detchd,,TA,137000,131.35
534451050,BrkSide,4,1946,4712,1230,747.0,1,3,1.0,Detchd,TA,TA,121600,98.86
534451120,BrkSide,4,1923,5900,869,440.0,1,2,0.0,,Fa,Gd,85500,98.39
534451130,BrkSide,4,1926,5825,747,600.0,1,1,2.0,Detchd,TA,Fa,79900,106.96
534453150,BrkSide,5,1908,7438,1252,504.0,1,3,2.0,Attchd,TA,Fa,127000,101.44
534455080,NAmes,5,1961,9600,1433,1251.0,1,3,2.0,Attchd,TA,TA,161000,112.35
534475160,NAmes,5,1952,10858,1624,1444.0,1,2,1.0,Attchd,TA,TA,146500,90.21
534476100,NAmes,5,1951,9600,1216,1056.0,1,3,1.0,Attchd,TA,TA,135000,111.02
534477030,NAmes,5,1951,10680,2136,2136.0,2,4,2.0,Detchd,TA,TA,137900,64.56
534479130,NAmes,6,1941,9490,1578,806.0,1,3,1.0,Attchd,Fa,TA,133000,84.28
534479240,NAmes,5,1949,9462,1728,704.0,1,3,1.0,Attchd,TA,TA,137000,79.28
534479300,NAmes,5,1954,9888,936,936.0,1,2,1.0,Attchd,TA,TA,121000,129.27
535101110,NAmes,5,1967,8917,1584,1584.0,2,4,2.0,Detchd,TA,TA,119000,75.13
535103070,NAmes,6,1964,12700,1246,1246.0,1,3,2.0,Attchd,TA,TA,172000,138.04
535105160,NAmes,5,1961,8500,1235,1235.0,1,2,2.0,Attchd,TA,TA,98600,79.84
535125060,NAmes,7,1966,14200,2157,924.0,2,4,2.0,Attchd,Gd,TA,226000,104.78
535150240,NAmes,5,1954,9000,1128,936.0,1,2,1.0,Attchd,TA,TA,118000,104.61
535150300,NAmes,8,1918,25419,3112,1360.0,2,4,2.0,Detchd,Gd,TA,235000,75.51
535151080,NAmes,6,1963,9723,1008,1008.0,1,2,2.0,Attchd,TA,TA,135000,133.93
535151130,NAmes,5,1962,7728,1190,1106.0,1,3,2.0,Attchd,,TA,132500,111.34
535152070,NAmes,5,1959,8163,1144,1144.0,1,3,1.0,Attchd,TA,TA,143000,125.0
535152280,NAmes,5,1957,8400,1364,1179.0,1,3,1.0,Attchd,TA,Fa,132000,96.77
535176050,NAmes,6,1960,11600,1383,1383.0,1,3,1.0,Attchd,TA,TA,145250,105.03
535177100,NAmes,6,1958,9610,1336,1121.0,1,3,2.0,Attchd,TA,TA,162000,121.26
535178100,NAmes,5,1956,10000,1370,1058.0,1,3,1.0,Basment,TA,TA,148000,108.03
535179050,NAmes,5,1957,14850,1092,1092.0,1,2,1.0,Attchd,TA,TA,141000,129.12
535180020,NAmes,6,1956,10152,1124,1124.0,1,3,1.0,Attchd,TA,TA,153000,136.12
535180070,NAmes,5,1957,10011,1236,1070.0,1,2,1.0,Attchd,Gd,TA,134450,108.78
535301010,NAmes,5,1979,7032,943,943.0,1,2,2.0,Detchd,TA,Gd,135960,144.18
535301150,NAmes,6,1954,8092,1050,1050.0,1,3,1.0,Attchd,Gd,TA,156000,148.57
535303050,NAmes,6,1954,11310,1375,1367.0,1,2,2.0,Attchd,TA,TA,140000,101.82
535304020,NAmes,5,1952,12778,1008,1008.0,1,2,1.0,Attchd,TA,TA,139500,138.39
535305120,NAmes,6,1951,10170,1575,216.0,1,2,2.0,Attchd,Gd,TA,155000,98.41
535325130,NAmes,5,1956,7700,1145,301.0,1,3,2.0,Detchd,TA,Gd,127000,110.92
535325340,NAmes,5,1956,11050,1005,1005.0,1,2,1.0,Attchd,TA,TA,133500,132.84
535325350,NAmes,5,1955,13600,1056,1056.0,1,3,1.0,Attchd,TA,TA,125000,118.37
535325450,NAmes,5,1951,15428,884,884.0,1,2,1.0,Attchd,TA,TA,142000,160.63
535325460,NAmes,7,1941,21299,2039,929.0,1,3,3.0,2Types,TA,TA,167000,81.9
535327210,NAmes,5,1956,13300,1384,1015.0,1,2,2.0,Attchd,TA,TA,159000,114.88
535353180,OldTown,5,1925,22136,2640,2171.0,2,5,3.0,Attchd,TA,TA,180000,68.18
535354130,NAmes,6,1947,7500,1312,784.0,1,3,2.0,Detchd,TA,TA,127000,96.8
535355100,OldTown,6,1924,7000,1310,617.0,2,2,1.0,Attchd,TA,Fa,112000,85.5
535375040,OldTown,3,1930,10410,713,713.0,1,2,1.0,Detchd,Gd,TA,99800,139.97
535376090,OldTown,5,1954,5400,833,833.0,1,2,1.0,Detchd,Gd,TA,117000,140.46
535376100,OldTown,5,1921,5400,1073,1073.0,1,2,1.0,Detchd,TA,TA,108480,101.1
535377070,NAmes,3,1929,10914,715,715.0,1,2,2.0,Detchd,TA,TA,68000,95.1
535377100,OldTown,4,1900,7008,720,448.0,1,1,1.0,Attchd,Fa,Fa,86900,120.69
535379100,OldTown,5,1920,10800,1130,1120.0,1,2,2.0,Detchd,TA,TA,120000,106.19
535380010,OldTown,6,1915,7200,1595,663.0,2,3,2.0,Detchd,TA,TA,155500,97.49
535380130,OldTown,4,1910,10818,1760,1077.0,1,4,2.0,Detchd,TA,Fa,80000,45.45
535381060,OldTown,3,1915,10410,1214,672.0,1,3,3.0,Detchd,TA,TA,105000,86.49
535382020,OldTown,5,1900,10800,2414,954.0,2,3,2.0,Attchd,TA,TA,160000,66.28
535382130,OldTown,5,1936,10800,1466,796.0,2,3,2.0,Attchd,Gd,Fa,170000,115.96
535401140,NAmes,6,1965,8658,1324,1088.0,2,3,2.0,Attchd,TA,TA,160000,120.85
535402070,NAmes,5,1966,13400,1086,1024.0,1,3,2.0,Attchd,TA,TA,159950,147.28
535402100,NAmes,6,1963,10184,1146,1083.0,1,3,1.0,Attchd,TA,TA,165000,143.98
535402220,NAmes,6,1962,9786,1734,912.0,1,3,2.0,Attchd,Gd,TA,159000,91.7
535402230,NAmes,6,1962,9510,1207,1135.0,1,3,1.0,Attchd,TA,TA,147000,121.79
535403040,NAmes,5,1964,7800,912,912.0,1,2,1.0,Attchd,TA,TA,115000,126.1
535403150,NAmes,6,1959,8910,1194,655.0,1,3,2.0,BuiltIn,TA,TA,159500,133.58
535403200,NAmes,6,1959,7332,864,864.0,1,2,1.0,Attchd,Gd,TA,120000,138.89
535404080,NAmes,5,1957,7100,816,816.0,1,2,1.0,Detchd,TA,TA,129900,159.19
535425040,NAmes,6,1961,10800,1773,1313.0,2,3,2.0,Attchd,TA,TA,183000,103.21
535425050,NAmes,7,1959,11650,1472,0.0,2,2,2.0,Attchd,Gd,,157500,107.0
535425080,NAmes,7,1962,18275,2448,1438.0,3,3,2.0,Attchd,TA,TA,277500,113.36
535426195,NAmes,5,1957,16321,1600,1484.0,1,2,1.0,Attchd,TA,TA,207500,129.69
535450100,NAmes,4,1950,12144,1521,910.0,1,3,1.0,Detchd,Gd,TA,147500,96.98
535450180,NAmes,4,1949,10800,1192,720.0,1,4,0.0,,TA,TA,135000,113.26
535451190,NAmes,5,1950,7200,1040,0.0,1,2,2.0,Detchd,TA,,109500,105.29
535451210,NAmes,4,1950,7200,1040,0.0,1,2,2.0,Detchd,TA,,109900,105.67
535453160,NAmes,5,1959,7560,1040,1040.0,1,3,1.0,Attchd,TA,TA,133700,128.56
535454030,NAmes,3,1950,8544,1040,0.0,2,2,2.0,Detchd,TA,,81400,78.27
535454050,NAmes,3,1949,8544,1040,0.0,2,2,2.0,Detchd,TA,,87500,84.13
535454060,NAmes,3,1950,8544,1040,0.0,2,2,2.0,Detchd,TA,,93500,89.9
535456010,NAmes,5,1960,8512,1556,1556.0,2,4,0.0,,TA,TA,119000,76.48
535456020,NAmes,5,1959,7945,1150,1150.0,1,3,1.0,Attchd,TA,TA,141000,122.61
535457070,NAmes,5,1961,7000,1150,1150.0,1,3,1.0,Attchd,TA,TA,146000,126.96
535477060,NAmes,6,1966,7590,1348,660.0,1,3,2.0,Attchd,TA,TA,155000,114.99
535478010,NAmes,5,1962,10205,999,925.0,1,3,1.0,Attchd,TA,TA,134500,134.63
535478070,NAmes,7,1962,7400,1045,1045.0,1,3,2.0,Detchd,TA,TA,120000,114.83
535478090,NAmes,5,1962,7000,864,864.0,1,3,1.0,Attchd,TA,TA,105000,121.53
535478110,NAmes,5,1962,7000,1025,1025.0,1,3,0.0,,TA,TA,124000,120.98
902100110,OldTown,5,1900,9856,2014,716.0,2,5,2.0,Detchd,TA,Fa,169000,83.91
902100130,OldTown,4,1925,9906,1328,686.0,1,3,1.0,Detchd,TA,TA,107000,80.57
902101050,OldTown,5,1948,9600,1668,1212.0,1,3,1.0,Detchd,TA,TA,135000,80.94
902103090,OldTown,4,1920,5520,1657,1147.0,1,4,1.0,Detchd,Fa,TA,111500,67.29
902104020,OldTown,6,1900,9600,1416,780.0,1,3,2.0,Detchd,Gd,TA,156500,110.52
902106040,OldTown,7,1925,9600,1641,728.0,1,3,2.0,Detchd,Ex,TA,178000,108.47
902106090,OldTown,7,1900,6451,1428,712.0,1,4,2.0,Detchd,TA,TA,139900,97.97
902108060,OldTown,7,1930,3960,1004,502.0,1,2,1.0,Detchd,Gd,TA,105000,104.58
902109010,OldTown,6,1930,5684,813,813.0,1,2,1.0,Detchd,Gd,TA,110000,135.3
902110120,OldTown,4,1900,7745,1951,938.0,2,4,2.0,Detchd,Fa,TA,111500,57.15
902110130,OldTown,6,1924,7741,1032,1032.0,1,2,1.0,Detchd,TA,TA,108000,104.65
902111010,OldTown,5,1925,5633,844,844.0,1,2,1.0,Detchd,TA,TA,111500,132.11
902125020,OldTown,5,1880,9000,1750,636.0,1,3,1.0,Detchd,Ex,Fa,124000,70.86
902128020,OldTown,4,1950,7200,864,576.0,1,2,1.0,Detchd,TA,TA,105000,121.53
902128100,OldTown,6,1920,4400,1118,648.0,1,2,2.0,Detchd,TA,Fa,116000,103.76
902134060,OldTown,3,1905,7614,1376,738.0,1,2,1.0,Detchd,TA,TA,96900,70.42
902204060,OldTown,5,1955,6000,960,960.0,1,3,2.0,Detchd,TA,TA,135500,141.15
902204120,OldTown,5,1924,6000,1566,816.0,1,5,2.0,Detchd,Gd,TA,139000,88.76
902206020,OldTown,3,1921,7830,492,492.0,1,1,1.0,Detchd,TA,Fa,61500,125.0
902206090,OldTown,6,1945,9576,1182,770.0,1,3,1.0,Detchd,TA,Fa,120000,101.52
902207080,OldTown,3,1955,5820,1163,1162.0,1,3,1.0,Attchd,TA,TA,126175,108.49
902207110,OldTown,3,1920,5747,840,798.0,1,2,1.0,Detchd,Fa,TA,64000,76.19
902301120,OldTown,6,1910,9142,1928,1020.0,2,4,1.0,Detchd,Fa,Fa,137000,71.06
902305090,OldTown,4,1900,9600,1774,1095.0,2,4,3.0,2Types,TA,TA,87000,49.04
902325050,OldTown,7,1914,10800,1768,880.0,1,2,2.0,Detchd,TA,Gd,163000,92.19
902325100,OldTown,7,1910,6300,2104,1226.0,2,5,2.0,Detchd,TA,TA,155000,73.67
902325160,OldTown,5,1900,5000,1440,540.0,1,3,1.0,Attchd,TA,TA,79000,54.86
902328100,OldTown,7,1916,8850,1690,815.0,1,3,1.0,Detchd,TA,TA,144000,85.21
902329070,OldTown,6,1910,3600,1368,684.0,1,3,1.0,Detchd,TA,TA,114504,83.7
902329090,OldTown,7,1920,7200,1762,596.0,1,4,2.0,Detchd,Gd,Fa,157000,89.1
902400090,OldTown,6,1923,11340,1200,1200.0,1,4,1.0,Detchd,TA,TA,125000,104.17
902400110,OldTown,10,1892,22950,3608,1107.0,2,4,3.0,Detchd,Ex,TA,475000,131.65
902401090,OldTown,5,1920,5976,1248,624.0,2,2,0.0,,TA,TA,93500,74.92
902406030,OldTown,5,1958,9750,960,960.0,1,3,2.0,Detchd,TA,TA,125000,130.21
902456015,IDOTRR,3,1918,4761,1020,1020.0,1,2,0.0,,Fa,TA,64500,63.24
903200050,BrkSide,4,1941,7446,788,788.0,1,2,0.0,,TA,TA,100000,126.9
903202120,BrkSide,6,1939,6435,1577,972.0,1,3,1.0,Detchd,Fa,TA,140200,88.9
903206160,BrkSide,6,1924,11737,1827,848.0,1,2,1.0,Detchd,TA,TA,202500,110.84
903225090,BrkSide,6,1947,5000,1664,1004.0,2,3,2.0,Detchd,TA,TA,159000,95.55
903229040,OldTown,5,1939,7800,1118,793.0,1,3,2.0,Detchd,TA,Gd,119900,107.25
903231070,BrkSide,6,1934,6240,1176,816.0,1,3,2.0,Detchd,TA,TA,114500,97.36
903231190,BrkSide,5,1936,6240,1344,896.0,1,3,1.0,Detchd,TA,Gd,115000,85.57
903231220,BrkSide,3,1930,6120,1162,728.0,1,3,1.0,Detchd,TA,TA,75000,64.54
903231240,BrkSide,5,1925,6120,1015,768.0,1,3,1.0,Detchd,TA,TA,88000,86.7
903232170,BrkSide,4,1947,6240,912,0.0,1,2,0.0,,TA,,80500,88.27
903233100,BrkSide,5,1928,6240,1576,1042.0,1,3,1.0,Detchd,TA,TA,149000,94.54
903233220,BrkSide,5,1930,6120,1324,741.0,1,3,1.0,Detchd,Gd,TA,110000,83.08
903234030,OldTown,6,1925,6000,1103,1103.0,1,2,2.0,Detchd,Gd,TA,110500,100.18
903235020,BrkSide,5,1921,6000,616,616.0,1,2,1.0,Detchd,TA,TA,89000,144.48
903236200,BrkSide,5,1922,6380,1048,993.0,1,2,1.0,Detchd,TA,TA,113000,107.82
903400030,BrkSide,5,1925,11672,816,816.0,1,2,1.0,Detchd,TA,TA,109000,133.58
903425190,OldTown,6,1962,33120,2486,1595.0,2,5,2.0,Detchd,TA,TA,220000,88.5
903425340,BrkSide,4,1970,9873,960,960.0,1,3,2.0,Detchd,TA,TA,129000,134.38
903430090,OldTown,6,1910,5310,1635,485.0,1,2,1.0,Attchd,Gd,TA,117000,71.56
903430130,OldTown,4,1941,4118,693,693.0,1,2,0.0,,Fa,TA,52500,75.76
903451050,IDOTRR,4,1924,10320,1430,596.0,2,3,2.0,Detchd,Fa,TA,107000,74.83
903452090,IDOTRR,5,1910,7518,1330,396.0,1,3,1.0,Detchd,TA,Fa,116500,87.59
903454020,IDOTRR,5,1919,9000,819,610.0,1,2,0.0,,Gd,TA,72000,87.91
903454080,IDOTRR,6,1937,8600,1376,780.0,2,3,1.0,Detchd,TA,TA,119500,86.85
903455090,IDOTRR,5,1938,7200,1360,803.0,1,2,1.0,Detchd,Gd,TA,125500,92.28
903456060,IDOTRR,3,1922,9786,1077,1007.0,1,3,1.0,Detchd,TA,TA,91000,84.49
903456090,IDOTRR,6,1935,6780,754,520.0,1,2,0.0,,TA,TA,84500,112.07
903458010,IDOTRR,6,1930,7200,984,984.0,1,3,1.0,Detchd,TA,TA,90000,91.46
904100030,Sawyer,5,1951,12375,1422,806.0,1,3,1.0,Detchd,TA,TA,137500,96.69
904100090,Sawyer,6,1964,11136,1921,1921.0,2,4,2.0,Detchd,TA,TA,150000,78.08
904100170,Sawyer,5,1950,21370,1640,0.0,1,3,2.0,Attchd,TA,,131000,79.88
904101040,ClearCr,5,1958,6930,1352,1062.0,1,3,1.0,BuiltIn,Gd,TA,130000,96.15
904301410,Edwards,5,1935,8250,1032,0.0,1,2,1.0,Detchd,TA,,125000,121.12
904302020,SWISU,5,1936,5220,879,830.0,1,2,1.0,Detchd,TA,TA,80000,91.01
904302030,SWISU,7,2004,5500,1073,1073.0,2,2,1.0,Detchd,TA,Gd,157000,146.32
905100030,Sawyer,4,1963,11235,1382,1051.0,1,3,2.0,Attchd,TA,TA,148000,107.09
905101330,Sawyer,4,1967,10791,1296,0.0,2,2,2.0,CarPort,TA,,90000,69.44
905101450,Sawyer,6,1963,8414,1068,1059.0,1,3,1.0,Attchd,TA,TA,154500,144.66
905103130,Sawyer,5,1967,11327,1064,1064.0,1,3,2.0,Attchd,TA,TA,153600,144.36
905103140,Sawyer,5,1966,11777,1320,1164.0,1,3,2.0,Attchd,TA,TA,164500,124.62
905103180,Sawyer,6,1964,10366,934,912.0,1,2,1.0,Attchd,TA,TA,132000,141.33
905105010,Sawyer,5,1966,9000,1059,1059.0,1,3,1.0,Attchd,TA,TA,142500,134.56
905106210,Sawyer,5,1968,11553,1159,1051.0,1,3,1.0,Attchd,TA,TA,158000,136.32
905107070,Sawyer,6,1978,7844,1400,672.0,1,3,2.0,Attchd,TA,TA,149500,106.79
905107220,Sawyer,5,1967,9535,1458,1176.0,1,3,2.0,Attchd,TA,TA,165000,113.17
905107240,Sawyer,5,1968,10335,1721,1461.0,2,3,2.0,Attchd,,TA,180000,104.59
905107300,Sawyer,6,1978,7176,1040,960.0,1,3,2.0,Detchd,TA,TA,160500,154.33
905108090,Sawyer,5,1977,9662,1967,1967.0,2,6,2.0,Attchd,TA,Gd,156500,79.56
905108120,Sawyer,5,1977,8235,1949,1949.0,2,6,2.0,Attchd,TA,TA,157000,80.55
905200280,Sawyer,5,1958,13650,1920,1052.0,2,4,2.0,Attchd,Gd,TA,172500,89.84
905200290,Sawyer,5,1957,13125,1803,1134.0,2,3,2.0,Attchd,TA,TA,155000,85.97
905200340,Sawyer,5,1955,17920,1779,1763.0,1,3,2.0,Attchd,TA,TA,170000,95.56
905200380,Sawyer,5,1924,17529,872,872.0,1,2,1.0,Detchd,Fa,TA,105000,120.41
905200490,Sawyer,4,1965,10246,960,648.0,0,0,1.0,Attchd,TA,TA,145000,151.04
905201090,Sawyer,5,1956,14175,1437,1188.0,1,3,2.0,Detchd,TA,TA,168000,116.91
905202190,ClearCr,7,1967,20355,1830,1865.0,1,2,2.0,Attchd,TA,Gd,278000,151.91
905202210,ClearCr,5,1963,13050,1000,1000.0,1,1,2.0,Attchd,TA,Gd,164000,164.0
905225080,ClearCr,7,1953,15593,2287,1304.0,2,3,2.0,Attchd,TA,TA,225000,98.38
905300010,Sawyer,5,1971,10820,810,782.0,1,2,2.0,Detchd,TA,Gd,130000,160.49
905300080,Sawyer,5,1974,13350,894,864.0,1,3,2.0,Attchd,TA,TA,142500,159.4
905351045,ClearCr,7,1980,1700,1700,430.0,2,2,1.0,Basment,Gd,Gd,148400,87.29
905351150,ClearCr,7,1986,5271,1453,1453.0,1,2,2.0,Attchd,Gd,Gd,190000,130.76
905402110,Edwards,4,1954,9375,1350,967.0,1,3,2.0,Attchd,TA,TA,146000,108.15
905403050,Edwards,5,1942,6488,1150,799.0,1,3,1.0,BuiltIn,TA,TA,128000,111.3
905426100,Edwards,5,1948,7800,2008,896.0,3,3,1.0,Attchd,Ex,TA,225000,112.05
905426150,Edwards,6,1966,19690,2201,697.0,2,4,2.0,Attchd,Gd,Gd,274970,124.93
905427010,Edwards,6,1928,19950,2009,672.0,2,4,3.0,2Types,TA,TA,235000,116.97
905427030,Edwards,6,1935,19800,3672,1836.0,3,5,2.0,Detchd,Gd,TA,415000,113.02
905427140,Edwards,5,1962,11679,1560,1776.0,2,3,2.0,Attchd,TA,TA,182000,116.67
905451050,Edwards,5,1952,12048,1488,0.0,1,3,2.0,Attchd,TA,,135000,90.73
905451410,Edwards,5,1955,10519,1057,1057.0,1,3,1.0,Attchd,Gd,TA,137000,129.61
905452140,Edwards,6,1954,9525,1855,994.0,2,4,1.0,Attchd,TA,TA,136900,73.8
905452150,Edwards,6,1953,9525,1609,1000.0,1,5,1.0,Attchd,TA,TA,149900,93.16
905475150,Edwards,5,1952,6420,1148,980.0,1,2,1.0,Detchd,TA,Ex,123500,107.58
905477010,Edwards,5,1954,8335,1124,0.0,1,3,0.0,,TA,,93000,82.74
905480160,Edwards,5,1948,7585,1456,810.0,1,4,1.0,Detchd,TA,Fa,91500,62.84
906202040,SawyerW,6,1985,11200,1298,1298.0,2,3,2.0,Attchd,Gd,Gd,180000,138.67
906204180,SawyerW,6,1989,12128,2559,868.0,2,4,2.0,Attchd,Ex,Gd,209000,81.67
906223180,SawyerW,8,1993,9554,1911,777.0,2,3,2.0,Attchd,Gd,Gd,215000,112.51
906225180,SawyerW,6,1993,9069,1440,1344.0,2,2,4.0,Attchd,Gd,Gd,224500,155.9
906380110,CollgCr,7,2005,11003,1876,1308.0,2,3,3.0,BuiltIn,Gd,Gd,229800,122.49
906380150,CollgCr,7,2005,7488,1208,1208.0,2,2,2.0,Attchd,Gd,Gd,183600,151.99
906380170,CollgCr,7,2006,7406,1220,1199.0,2,2,2.0,Attchd,Gd,Gd,194000,159.02
906380180,CollgCr,7,2006,6762,1294,1286.0,2,2,2.0,Attchd,Gd,Gd,193879,149.83
906382030,CollgCr,7,2005,11210,1614,1614.0,2,3,3.0,Attchd,,Gd,221500,137.24
906382040,CollgCr,7,2006,8990,1498,1498.0,2,2,2.0,Attchd,Gd,Gd,204900,136.78
906382050,CollgCr,7,2006,8760,1962,1391.0,2,3,3.0,Attchd,Gd,Gd,239799,122.22
