customer_id,age,annual_income_k,tenure_months,monthly_orders,avg_basket_usd,discount_share,app_sessions_per_month,website_minutes_per_month,support_tickets_6m,returns_6m,days_since_last_order,delivery_distance_km,satisfaction_score,ad_exposure_score,account_balance_points,preferred_device,region,membership_tier,primary_category
102909,39.1,103.1,41.1,3.95,91.55,0.254,0.1,17,1,0,17.6,9,5,35.3,2201,mobile,West,premium,groceries
102910,18,80.8,31,8.4,45.06,0.634,16.1,55.7,1,2,11.7,13.5,5,55.7,1930,,South,basic,groceries
102911,37,80.5,34.5,5.73,66.1,0.523,16,53.8,2,4,0,9.2,5,63.3,1687,desktop,South,basic,electronics
102912,38.6,82.8,40.3,6.51,50,0.585,11.7,59.7,4,5,10.5,11.9,4.2,53.9,1447,tablet,South,basic,
102913,22.7,53.4,17.3,3.3,28.95,0.788,14.1,,2,1,14.1,6.6,4.63,56.3,1222,mobile,West,plus,groceries
102914,40.4,91.2,8.3,2.61,89.31,0.223,16.8,60.8,5,4,27.8,12.7,3.16,73,1903,mobile,Northeast,plus,home
102915,35.3,119.9,28.1,5.74,126.66,0.356,0.1,59.9,1,0,15.8,9.4,5,41,3185,tablet,West,premium,beauty
102916,51.1,94,39.3,5.64,109.46,0.079,0.1,124,1,1,19.8,12.8,4.83,62.3,2630,mobile,Northeast,plus,electronics
102917,51.2,102.5,26.8,3.4,116.02,0.087,3.5,,4,1,16.3,7,4.93,47.8,2497,mobile,Midwest,premium,beauty
102918,55.8,86.4,25.3,7.74,75.7,0.371,8,31.7,0,2,3.2,13.8,5,42.1,1742,desktop,Midwest,basic,home
102919,46.5,56.9,16.2,5.4,85.89,0.192,8.5,,2,0,12.8,10.9,5,42.6,2362,mobile,West,basic,groceries
102920,43.2,91.8,43.5,8.76,58.87,0.23,14.5,33.4,2,1,10,9.5,5,54.3,2161,mobile,South,premium,groceries
102921,47,82.3,15.6,8.14,26.34,0.561,11.5,45.6,1,0,23.7,3.6,5,52.9,1684,tablet,South,basic,home
102922,18,52.9,18.1,5.85,20.38,0.6,15,63.9,2,0,10.7,11.8,5,57,1327,desktop,Northeast,plus,home
102923,42.1,,19.3,4.97,68.98,0.443,15.9,51.5,2,2,4.3,12.5,5,43.5,2055,desktop,Midwest,plus,electronics
102924,46.9,51.8,13.3,2.04,130.15,0.032,20.6,69.5,1,5,14.1,13.8,5,65.4,1616,desktop,South,plus,home
102925,35.4,78.3,34.3,7.89,87.54,0.487,11.5,72.4,2,0,9.8,11.4,5,51.5,2652,mobile,South,plus,beauty
102926,42.7,,28,6.44,112.63,0.248,8.9,94.9,1,0,11.8,14.5,5,56.7,2892,mobile,Northeast,basic,groceries
102927,34.5,86.8,11.1,3.32,31.97,0.195,29.5,115.9,2,5,52,10.2,4.08,31.5,1221,mobile,Northeast,basic,groceries
102928,47.9,100.9,36.7,4.16,91.6,0.195,9.1,99.7,2,2,25.1,15.6,4.38,54.9,2022,mobile,Northeast,plus,groceries
102929,33,130.8,17.2,3.58,55.45,0.261,15.2,106,4,2,33.7,11.4,4.5,33.8,1799,mobile,West,premium,groceries
102930,43.8,78.4,13.2,4.21,45.63,0.672,12.5,32.6,1,0,16.2,6.1,5,60.7,1170,tablet,West,basic,groceries
102931,34.9,66.1,21.3,2.57,31.93,0.637,7.8,33.6,3,1,23.4,6.3,3.66,49.7,1224,desktop,Midwest,basic,home
102932,18.1,71.8,18.4,1.82,119.68,0.334,16.8,144.6,4,1,29.1,8,3.59,44.2,2412,mobile,West,premium,groceries
102933,49.8,54.4,9.8,3.98,45.42,0.445,3.3,55,0,2,0.7,5.3,5,44.2,1508,mobile,Midwest,basic,groceries
102934,38,54.6,1.9,6.35,11.91,0.942,7,,2,0,9.7,7.4,5,52.4,1437,mobile,West,basic,groceries
102935,31.5,88.1,13.8,9.54,59.7,0.471,11,43.1,2,2,15.8,20,4.58,63.5,2038,mobile,West,plus,electronics
102936,26.1,97.2,22.1,7.58,70.72,0.385,0.1,68.5,1,2,18.5,5,5,51.2,2591,desktop,West,plus,electronics
102937,43.5,73.3,28.4,5.35,66.65,0.39,10,45.1,1,0,6.4,11.3,5,46.6,2123,mobile,Midwest,plus,groceries
102938,46.9,41.2,31.8,5.9,26.83,0.717,13,37.1,2,0,14.6,10.7,5,66.4,1092,mobile,West,basic,groceries
102939,50.2,72.3,36.1,5.19,73.94,0.085,6.1,69.7,1,1,17.8,6.7,5,55.5,2296,desktop,West,premium,home
102940,27.5,88.1,10.5,4.1,76.12,0.573,25.3,121,4,3,34.7,8.8,4.21,53.9,2123,mobile,West,basic,
102941,37.3,77.7,24,3.38,39.1,0.495,13.8,,1,0,16.2,12.9,4.45,48.1,1808,mobile,South,basic,groceries
102942,35.2,99.7,47.2,5.42,81.26,0.414,7,38.7,2,0,8,9.5,4.48,46,1886,desktop,Northeast,basic,groceries
102943,33.5,72.5,19.9,6.95,36.67,0.642,11.9,53.5,1,1,14.8,5.4,5,51.5,1801,mobile,Midwest,premium,groceries
102944,38,69.9,22.5,4.86,38.14,0.515,16.8,44.9,2,0,7.7,3,5,55.9,1061,mobile,West,plus,groceries
102945,45.1,117.3,55.3,5.84,68.32,0.268,6,62.9,1,1,17.4,8.9,5,62.7,1918,tablet,West,premium,electronics
102946,32.6,80.9,26.7,5.53,37.87,0.72,3.4,48.9,1,0,7.1,0.2,5,56.4,1057,desktop,Midwest,plus,groceries
102947,45.1,67.7,16.1,6.44,19.93,0.545,15.7,,0,2,12.2,9.9,5,48.1,866,mobile,West,basic,home
102948,42.6,57.9,33.7,7.21,31.3,0.657,16.4,67.9,0,1,7.7,13.3,5,53.4,1182,mobile,South,basic,home
102949,40.8,73.6,20.6,5.21,27.14,0.727,13.3,34.5,1,0,12.5,9.1,5,58.1,1680,mobile,Midwest,premium,home
102950,40.5,92.5,1,4.21,54.77,0.28,16.3,52.7,2,2,30.3,5,5,56.3,1477,mobile,South,plus,home
102951,30.3,120.5,6.8,3.76,67.83,0.073,22.3,69.5,8,6,25.3,11.7,3.74,68.1,2119,mobile,West,plus,home
102952,37.4,59.5,27.3,6.2,37.74,0.449,19.2,32.3,3,0,0,6.8,5,54.1,1592,desktop,South,basic,home
102953,42.7,59.4,17.5,5.46,21.25,0.76,15.3,53.2,0,1,11.5,7.5,5,52.2,879,desktop,Midwest,basic,home
102954,42.2,61.4,22.8,7.19,33.5,0.346,13.3,,5,3,30.6,9.2,5,47.9,1340,desktop,Midwest,basic,home
102955,55.5,82.5,41.3,3.42,95.75,0.167,10.2,71.7,2,1,24.6,6.7,4.99,51.8,2484,tablet,South,premium,electronics
102956,47.8,,25.4,10.99,23.82,0.73,11.6,24.4,1,0,5.9,5.8,5,57.1,1621,mobile,Midwest,plus,groceries
102957,37.7,81.4,44.5,5.77,56.17,0.634,15.3,29.2,0,0,0.7,13.4,5,50.4,1927,desktop,West,plus,groceries
102958,45.6,145.9,35.3,4.04,82.61,0.119,3.4,87.3,1,1,26.8,4.5,5,48.7,1797,desktop,South,plus,electronics
102959,49.5,106.7,43.3,2.55,117.63,0.087,9.1,104.8,1,2,23.3,11.8,4.54,59.5,2636,desktop,West,plus,
102960,46.1,93.6,39.4,6.59,75.48,0.442,13,44.6,1,1,0,13.2,5,54.1,2298,desktop,South,basic,beauty
102961,39.4,79,1,7.34,57.05,0.449,14.3,98.4,0,2,3.2,9.5,5,52.2,1652,mobile,Midwest,plus,home
102962,34.1,71,33.1,8.89,51.44,0.349,6.8,73,5,2,3.4,12.4,5,56.5,1729,desktop,Midwest,basic,groceries
102963,37.6,,1,3.79,38.71,0.529,15.2,51.4,4,4,10.3,7.3,4.22,48.8,2178,desktop,South,premium,groceries
102964,49,102.8,37.6,8.48,79.43,0.488,6.7,38,1,5,0,6.9,5,31.8,2143,desktop,Midwest,basic,electronics
102965,31.6,67.9,24.7,7.9,41.84,0.477,13.3,67.7,1,1,15.1,7.2,5,57,1220,mobile,Northeast,plus,groceries
102966,64.6,98.1,1,4.26,87.41,0.192,12.9,,1,2,15.1,14.2,4.65,52.4,2478,mobile,West,premium,electronics
102967,43.7,,44.5,3.55,84.81,0.194,5.4,52.1,3,4,11.3,9.8,5,54.9,2268,mobile,West,premium,electronics
102968,45.2,122.4,21.5,4.41,101.16,0.349,13.7,56.5,1,1,19.9,5.4,5,55.3,2007,mobile,Midwest,premium,home
102969,33,97.4,25.7,10.99,64.21,0.457,13.5,55,4,4,7.9,6.7,5,58.6,2401,desktop,West,basic,home
102970,50,39.9,16.6,6.86,41.8,0.791,8.5,36.9,3,0,9.3,6.9,5,35.8,1622,mobile,Midwest,basic,home
102971,46.7,72.5,17.4,9.16,54.73,0.422,9.5,31.4,3,1,6.8,10.9,5,42.6,1922,mobile,South,plus,home
102972,33.3,55.2,31.8,9.62,65.71,0.438,3.8,13.3,1,0,7.5,15.9,5,38.4,1917,desktop,West,basic,groceries
102973,32,,40.3,8.05,58.78,0.508,7.2,49.3,1,2,15.4,6.2,,45.4,2033,tablet,West,plus,home
102974,40.3,96.3,24.1,2.57,90.34,0.076,7.3,91.6,0,1,18.2,4.7,,38.6,2380,mobile,Northeast,premium,beauty
102975,53.5,87.1,37.6,10.83,43.34,0.545,8.6,43.7,2,1,0,11.9,5,46.4,1932,desktop,Northeast,plus,groceries
102976,29.9,86.4,43.2,4.4,74.57,0.101,5.1,91.5,0,1,17.9,14.9,4.37,59.4,1570,desktop,Northeast,plus,home
102977,60.2,98.5,23,4.81,120.79,0.128,13.1,84,0,1,4.9,12.4,5,49.2,2637,desktop,Midwest,premium,beauty
102978,25.2,62.7,1,8.15,16.84,0.483,4.4,,5,0,11.9,6.6,5,61.3,1266,mobile,West,plus,
102979,27.3,,10.2,3.08,49.24,0.235,16.1,117.2,4,4,43.5,11.4,2.88,59,1733,mobile,Midwest,basic,groceries
102980,38.9,90,11.7,4.77,121.42,0.234,19.2,60,0,0,11.6,14.9,5,63.1,2920,mobile,West,premium,home
102981,29.7,49.6,27.4,6.6,19.6,0.565,8.1,,0,1,0,10.8,5,29.1,1547,mobile,West,basic,groceries
102982,46.8,88.4,5.8,4.1,31.65,0.629,8.3,68.7,1,0,13.2,7.6,5,49,913,tablet,Northeast,plus,home
102983,48.4,129.3,38.3,11.08,60.98,0.459,10.2,67.9,3,2,4.7,16.3,5,56,2350,mobile,South,basic,home
102984,39.6,93.1,32.6,7.02,66.99,0.23,2.6,62.4,1,1,3.4,11.2,5,47.1,1810,desktop,South,basic,home
102985,33.4,81.5,21.6,3.19,94.85,0.487,18.3,,5,4,21.7,12.5,3.66,57.9,2676,mobile,West,basic,beauty
102986,50.3,67.5,42.3,4.65,60.14,0.475,16.7,60.8,2,3,4.8,15.6,3.87,72.2,1910,mobile,West,plus,groceries
102987,53.2,100.7,23.3,6.56,145.47,0.287,5.5,77.4,0,2,24.2,7.4,5,58.2,3665,mobile,South,premium,electronics
102988,27.7,51.9,13,8.59,43.31,0.378,5.7,,4,2,12.4,13.5,5,45.5,1924,mobile,Midwest,basic,electronics
102989,35.5,,33.5,4.72,34.74,0.26,12.5,22.3,1,0,7.9,10.2,5,69.6,1246,tablet,West,basic,home
102990,45.4,75.6,31.6,7.38,61.64,0.42,10.1,,2,2,9.6,1.9,5,42.2,2098,mobile,South,plus,beauty
102991,49.9,124.5,15,4.6,81.14,0.247,5.7,,1,2,22.9,12.7,5,41.6,2111,mobile,West,premium,electronics
102992,50.7,91.4,28.4,4.99,78.45,0.263,10.4,87.5,2,1,17.2,11.3,5,57.8,1773,mobile,Midwest,plus,electronics
102993,56.7,99.1,31.1,5.35,80.37,0.447,7,69.2,1,4,4,9.3,5,48.5,1757,desktop,Midwest,basic,electronics
102994,51.6,108.7,34.2,4.82,94,0.378,5.7,85.8,1,5,15.1,12.7,5,38.7,2732,desktop,West,premium,beauty
102995,38,78.9,27.8,7.56,39.7,0.284,3.6,57.8,1,2,15.1,19.9,5,51.4,1608,mobile,West,premium,groceries
102996,37.6,85.3,18.4,13.41,39.29,0.565,8.5,73.1,6,1,10,7.9,5,55.5,2063,desktop,West,basic,electronics
102997,47,64.3,55.4,7.76,44.61,0.434,5.7,39.7,2,2,7,8.9,5,65.4,1802,desktop,West,premium,beauty
102998,46.2,,27.9,5.31,123.1,0.304,7.1,98.3,0,0,16.2,9.1,5,59.2,2989,desktop,Northeast,plus,groceries
102999,49.7,73.1,19.5,6.6,27.45,0.538,7.2,79,1,2,2.7,10.5,5,51.6,1006,mobile,South,plus,home
103000,30.4,48.5,28.7,6.15,30.97,0.704,15.8,40.1,4,3,23.7,4.4,4.84,44.1,699,mobile,Northeast,basic,electronics
103001,42,81.1,31.1,6.27,87,0.479,14.8,71.6,2,3,2.2,8,4.71,39.4,2317,tablet,South,basic,home
103002,30.6,76.5,37.1,9.19,37.14,0.647,6.8,52.3,0,2,12.4,0.6,5,42.7,1814,mobile,South,plus,groceries
103003,45.3,112,2.7,3.92,71.92,0.433,15,70.9,4,3,44.1,0.2,5,69.5,1956,,Midwest,basic,groceries
103004,40.4,77.2,31,6.04,33.49,0.708,11.6,27.2,0,0,5,5.1,5,44.1,873,mobile,Midwest,basic,home
103005,31.4,,4.8,3.68,24.5,0.673,1.8,34.9,1,1,3.1,4.5,4.29,28.3,1037,mobile,South,basic,groceries
103006,45.7,57.7,39.4,8.51,47.17,0.293,8.3,27.9,3,1,10.7,9.3,5,60.7,1509,mobile,West,plus,groceries
103007,35.2,107.5,15.6,2.19,84.35,0.251,7.9,,1,1,12.7,11.8,5,66.5,1804,mobile,Northeast,basic,home
103008,46.4,99.7,49.5,4.79,103.66,0.197,6.7,50.8,1,1,6.2,11.2,5,47.9,2713,mobile,Northeast,premium,home
103009,44.5,101.6,44.6,7.09,44.04,0.324,2.3,51.2,1,2,3.1,11.2,5,46.5,1594,tablet,South,plus,electronics
103010,51.6,,28.6,8.25,74.57,0.588,16.5,,3,2,3.7,12.7,5,59.2,2434,mobile,West,basic,electronics
103011,26.1,72.6,31.4,5.24,76.44,0.268,12.3,95.1,2,1,19.8,10.4,4.6,58,1759,tablet,West,plus,groceries
103012,53.3,96.6,39.8,3.6,100.27,0.353,7.2,,0,0,18.9,8.7,5,57.3,2343,desktop,Northeast,premium,home
103013,35.7,79,31,4.85,71.53,0.294,16.5,57.5,5,2,41.6,9.2,5,50.5,2134,mobile,West,premium,home
103014,44.6,88.9,31.5,4.52,51.29,0.064,9.7,,0,1,20.8,4.1,5,62.1,1412,mobile,West,plus,home
103015,46.2,75.1,36.6,1.94,129.54,0.112,7,65.6,1,2,7,13.3,,60.1,2635,mobile,West,premium,groceries
103016,51.5,120.4,35,3.96,83.55,0.2,10.8,,0,2,20.1,13.2,5,47.3,2138,mobile,Midwest,premium,electronics
103017,36.7,39.3,16.4,2.73,61.14,0.268,14.1,82.6,0,2,18.8,15.3,3.28,58.9,1652,mobile,Northeast,basic,beauty
103018,33.4,79.1,34.1,5.02,89.69,0.213,9.9,69.6,1,1,13.1,6,5,48.4,2308,desktop,West,premium,home
103019,48.1,43.3,37.3,8.38,44.43,0.74,12.2,33.8,0,0,1.5,2.1,5,55.9,1667,mobile,South,basic,beauty
103020,42,55.1,21.6,5.1,57.67,0.433,20.7,91.7,5,3,33.9,4.5,,59.9,1550,mobile,West,basic,groceries
103021,46.7,49.2,32.5,7.64,46.52,0.367,10.5,34.9,1,0,8,9.1,5,44.5,1278,desktop,Midwest,plus,groceries
103022,21.6,76.1,6.6,8.82,42.57,0.954,7.8,38.5,1,0,11.8,6.5,,51,1537,mobile,Midwest,basic,groceries
103023,33.8,65.5,23.4,5.37,28.87,0.436,2.5,68.3,0,1,21.2,5.8,5,35.2,1648,desktop,Northeast,plus,home
103024,44.2,86.6,37.9,8.86,65.65,0.344,11.9,51.1,1,2,10.2,6.3,5,65.7,1805,tablet,Midwest,basic,groceries
103025,33.8,,9,5.38,26.88,0.549,8.6,45.6,2,3,1.3,5.9,4.92,55.5,1267,,Midwest,basic,groceries
103026,54.3,116.1,10,3.31,80.54,0.217,6.6,68.8,1,0,19.5,12.1,5,50,2160,mobile,Northeast,premium,beauty
103027,32.8,81.4,37.5,5.45,39.43,0.787,13.6,,1,0,4.2,9,5,44.3,1458,mobile,West,basic,beauty
103028,42.3,56.1,36.1,6.1,38.68,0.41,17.3,28,1,1,21.6,2.9,4.78,53,1650,tablet,Midwest,basic,electronics
103029,40.3,75.3,13.9,8.51,71.84,0.503,7.8,75.1,3,1,8.6,13.6,5,70.5,2358,desktop,West,premium,groceries
103030,45.4,80.4,7.1,2,52.25,0.286,0.5,63.3,4,3,27.9,4.9,4.37,43.7,1748,tablet,Northeast,basic,groceries
103031,18,111.3,11,3.36,99.34,0.135,21.5,64.8,5,4,28.7,7.1,4.08,63.9,2424,mobile,West,basic,
103032,28.2,84.2,22.1,5.33,42.07,0.68,20.6,,0,1,10,6.9,5,61.7,1490,mobile,South,plus,home
103033,55.5,77.4,19.3,12.47,67.53,0.649,8.5,38.7,5,0,10.1,8.8,5,42.9,2009,desktop,Midwest,basic,groceries
103034,58.8,,14.5,5.43,106.5,0.322,13.2,66.1,1,4,21.2,14,4.64,45.4,2541,mobile,South,plus,electronics
103035,27,81,14.9,9.94,40.81,0.333,11.3,53.2,2,0,8.9,8.9,5,56.2,1916,desktop,Northeast,basic,
103036,49.7,26.5,13.9,3.92,24.05,0.752,15.9,42,1,0,10.5,4.4,5,57.5,1461,mobile,West,premium,groceries
103037,61.5,61.2,49.9,4.68,98.05,0.102,5,126.6,3,3,12.2,10.2,5,51.9,3144,mobile,Midwest,premium,electronics
103038,35.3,84.5,20.5,3.32,48.59,0.218,12.9,69.5,2,0,26.4,1.6,4.71,77.8,1295,mobile,West,basic,home
103039,40.6,48.7,41.3,7.28,28.65,0.777,10.8,72.2,0,1,12.7,14.9,5,50.1,1172,mobile,West,basic,home
103040,36.5,49.1,6.3,7.91,65.72,0.48,15.1,40.1,0,1,8.7,8.8,5,63.5,2241,desktop,South,basic,electronics
103041,28.7,107.8,30.8,7.47,52.81,0.399,1.5,27.8,4,5,11.7,6.3,5,44,1745,mobile,Midwest,basic,home
103042,50.6,125.7,44.8,1.68,89.53,0.068,4,47.1,1,2,24.9,5.2,4.68,53.5,2353,desktop,Northeast,premium,beauty
103043,40.4,74.7,23.1,8.64,39.27,0.642,9.9,48.1,4,1,3.8,16.6,4.95,47.5,1827,tablet,South,premium,electronics
103044,39.5,58,33.5,6.5,31.37,0.716,6.7,60.6,1,0,7.7,7.2,5,63.3,1191,desktop,South,plus,beauty
103045,44.5,,5.8,3.51,88.88,0.161,7.5,92.7,3,4,22.1,10.7,5,49.4,2475,desktop,West,premium,groceries
103046,43.7,80.1,47.2,2.7,92.15,0.226,2.5,53.3,0,1,7.8,8.2,5,59.7,2521,mobile,Northeast,premium,groceries
103047,42.9,65.4,17.5,9.9,36.71,0.841,6.2,46.6,3,4,28.2,12.2,,61.8,1560,desktop,South,basic,electronics
103048,39,,1,5.16,65.22,0.343,27.9,118.9,1,1,0,7.7,5,65.1,2463,desktop,Northeast,premium,beauty
103049,37.9,77.6,35.1,10.81,50.68,0.62,7.6,54.3,4,1,13.5,14.6,5,48.3,1930,,Midwest,basic,home
103050,22.9,81.9,10.7,1.67,43.69,0.257,6.9,115.6,0,2,22.6,11.2,4.41,61.7,1171,desktop,Northeast,basic,electronics
103051,34.6,114,16.8,5.5,131.51,0.32,16.9,107.7,3,2,31.1,1.5,5,62.2,2952,mobile,South,plus,beauty
103052,55,111.9,36.7,5.29,90.16,0.2,5.6,41.3,0,2,13.2,11.7,5,49.4,2693,,South,premium,
103053,50.4,78.3,29.3,10.77,59.08,0.369,5.9,51.8,8,2,4.4,9.6,5,43.6,2210,,West,plus,beauty
103054,43.2,54.7,18.6,7.16,60.31,0.284,7.3,62.6,3,0,18.3,19.9,4.45,56.3,1584,desktop,Midwest,basic,groceries
103055,48.6,25.4,30.2,4.9,29.95,0.611,14.4,44,1,0,4.4,10,5,67.5,1163,mobile,Northeast,basic,groceries
103056,28.2,69.3,10.4,2.87,56.45,0.197,24.3,129,3,2,29.9,1.7,4.55,56.6,1865,mobile,West,premium,groceries
103057,39.8,85,20.3,3.03,49.44,0.232,6.5,38.3,1,2,0.6,8.9,5,45.2,1704,desktop,South,plus,groceries
103058,33.5,139.3,35.9,4.22,99.27,0.086,5.4,72.4,1,1,33,1.7,5,57.5,2342,desktop,West,premium,groceries
103059,22.7,63.6,25.8,7.44,25.41,0.453,9.2,54.1,1,0,21,7.1,5,61.2,1498,mobile,South,premium,groceries
103060,34.5,,20,3.93,73.94,0.346,19.2,37.2,1,0,28.5,2.1,4.89,45.3,1826,mobile,Northeast,basic,beauty
103061,37.2,90.7,12.4,0.3,66.72,0.236,26.8,100.2,3,2,29.5,6.7,3.68,64.5,1668,mobile,South,basic,home
103062,46.1,55.3,21.1,1.45,39.17,0.438,20.9,78.1,2,3,37.4,3.6,4.24,63.2,890,mobile,West,plus,groceries
103063,45.3,33.2,8.8,5.81,25.4,0.609,18,65.2,2,0,6.6,12.3,5,69.5,1499,mobile,South,basic,home
103064,40.7,72.4,12.8,5.83,58.29,0.33,10.3,47.8,4,4,8.5,17.6,,63.8,1891,mobile,Midwest,plus,groceries
103065,32.9,85,4,2.55,91.4,0.282,25.8,83.8,3,1,4.8,10.1,5,67.3,2288,tablet,Northeast,basic,groceries
103066,40.8,72.6,38.1,6.47,72,0.271,0.1,32.4,4,4,4,1.4,5,39.6,2236,desktop,South,basic,home
103067,31,42,1,6.01,15.95,0.498,7.9,45,1,1,24.1,0.2,4.88,54.3,1135,mobile,South,basic,groceries
103068,35,110.1,20.2,3.6,92.67,0.17,5.5,,1,2,7.9,12.7,5,55.7,2644,mobile,Northeast,premium,electronics
103069,34.2,,24.1,7.72,47.61,0.567,13.7,87.7,2,1,4.6,5.8,5,62.7,1654,tablet,West,basic,
103070,38.7,61.5,17.8,2.55,91.06,0.313,18.5,69.9,3,2,30.4,8.4,4.24,63.8,1947,mobile,South,basic,electronics
103071,42.9,,39.7,4.36,53.45,0.482,11.5,52.9,3,3,7.9,21.8,3.4,59,1708,desktop,South,plus,electronics
103072,34.1,112,14.3,8.2,80.44,0.373,10,60.6,2,0,4.3,19.7,,49.6,2076,desktop,Northeast,plus,home
103073,34.4,65.4,7.9,4.78,96.38,0.218,9.5,18.6,0,1,3.6,9.6,4.77,52.2,1657,mobile,Midwest,basic,groceries
103074,39,70.2,50.1,5.37,37.16,0.595,5,64.5,0,2,8.7,9.6,5,38.5,1042,mobile,Midwest,basic,groceries
103075,36.9,59.8,16.2,7.95,32.4,0.403,10,52,2,0,15.9,7.3,5,55.9,1710,mobile,Northeast,plus,groceries
103076,41.9,62.9,41.7,5.61,27.5,0.798,15.6,40.3,2,1,9.2,3.7,4.98,57.8,1346,mobile,Midwest,basic,electronics
103077,30.1,114.6,19.2,4.26,109.86,0.203,18.2,79.1,2,1,55.5,13.3,4.73,58.8,2471,tablet,South,basic,groceries
103078,53.1,,25.5,6.06,102.23,0.027,3.4,75.2,1,1,11.8,6.7,,38.1,2681,desktop,Northeast,premium,home
103079,32.2,50.7,32.5,4.89,27.28,0.459,18.4,24.6,1,1,23.2,10.6,5,54.7,1171,tablet,Northeast,plus,home
103080,33.9,81.4,11.8,10.79,39.16,0.545,6.6,23.6,4,0,6,12.9,5,41.9,1488,mobile,West,basic,home
103081,28,76.3,21.4,4.68,30.34,0.596,13,,1,0,0.3,10,5,42.1,1777,mobile,South,basic,beauty
103082,42.5,96.3,26.5,5,123.31,0.13,14.9,54.3,3,3,13.4,8.8,5,67,2779,tablet,West,plus,home
103083,48.9,87.8,16.9,5.06,152.86,0.051,6,89.5,2,0,9,19.4,5,55.1,3500,desktop,Northeast,basic,groceries
103084,37.7,71.3,27.4,9.22,60.43,0.338,9.5,60.7,4,1,8.9,9,5,48.5,2171,mobile,Midwest,plus,groceries
103085,61.1,94.3,53.5,3.34,105.69,0.176,6.4,54.7,3,3,19.3,5.3,5,52.8,2579,mobile,South,premium,electronics
103086,24.9,100.1,14,7.66,70.3,0.728,15.8,28.8,1,1,9.7,14.5,4.92,55.7,2038,mobile,South,plus,groceries
103087,24.9,45.9,18.2,8.3,23.72,0.58,12.9,9.4,1,2,3.2,5.7,4.69,51.4,1120,mobile,West,basic,groceries
103088,33.4,61.6,11.6,8.98,18.54,0.67,9.5,41.7,1,1,11.9,12.4,5,63.7,1283,mobile,West,plus,beauty
103089,46.8,129.8,48.5,5.42,90.9,0.244,8.5,35,1,2,20.9,9.4,5,66.9,2413,mobile,West,premium,groceries
103090,35.3,73.8,17.7,1.17,74.73,0.253,29.1,,3,3,28,2.7,4.58,46.3,1531,mobile,West,basic,home
103091,34,74.5,1,4.65,109.45,0.155,14.8,93.8,5,4,35,13.7,4.61,43.3,2501,desktop,Midwest,basic,groceries
103092,30,54.7,26.5,8.03,42.7,0.526,14.6,36.7,1,2,21.2,6,5,54.6,1842,desktop,Midwest,plus,home
103093,33.2,58.3,36.6,7.91,51.5,0.509,8.7,42.9,7,3,11.2,16,4.91,40.7,1726,mobile,South,plus,groceries
103094,37.3,85.8,24.6,3.86,77.78,0.253,21.3,130.7,2,2,22.9,4.2,4.9,59.1,1932,desktop,Midwest,plus,groceries
103095,38.7,122,14.2,7.4,113.46,0.223,8.3,101.6,2,4,28.4,7.6,5,50.7,2643,mobile,South,plus,electronics
103096,28.4,99.8,28.6,0.5,63.65,0.538,19.2,,0,1,15.7,9.3,5,55.9,1167,mobile,West,basic,home
103097,44.7,,4.7,7.28,58,0.571,6.1,45.6,1,0,8.4,13,5,62.5,1717,mobile,West,basic,groceries
103098,54,81.8,22.2,4.64,39.01,0.699,9.4,50.7,1,0,27.5,9.4,5,50.3,1447,desktop,Midwest,basic,groceries
103099,49.3,,24.5,5.03,117.77,0.025,9.1,78.3,2,3,20.1,16.6,4.49,54.2,3143,,South,premium,groceries
103100,27.8,,1,2.51,116.51,0.437,8.9,74,2,1,10.7,16.3,3.08,53.2,2217,mobile,South,basic,groceries
103101,28.7,80,22.1,9.5,55.94,0.406,5.8,23.8,2,0,0,6.2,5,53.6,1769,tablet,West,basic,beauty
103102,34.6,100.4,23.6,7.35,30.29,0.676,9.2,82.4,1,2,11.8,5.6,5,34.4,1493,desktop,Midwest,basic,electronics
103103,45.2,120.2,11.2,4.58,76.89,0.173,8.4,65.5,2,3,3.3,10.9,5,50.6,2119,tablet,Northeast,basic,electronics
103104,37.1,117.9,45.9,5.01,79.85,0.181,14.9,83.9,2,3,24.4,5.8,,64.7,2064,mobile,South,premium,electronics
103105,39.1,127.8,16.2,6.15,58.31,0.135,6,61.8,1,0,18.2,5,5,63.9,2104,desktop,West,premium,home
103106,44.7,60,17.8,9.28,36.67,0.551,11.8,32.7,3,2,23.7,8.7,4.43,51.5,1496,desktop,South,premium,electronics
103107,33.7,110,16.9,3.59,86.16,0.287,13.4,67.6,5,2,13.1,10.9,5,64.4,2071,mobile,West,basic,beauty
103108,34.7,80.1,43.1,7.6,34.7,0.407,14.3,33.4,3,2,20.2,10.6,5,55.6,1359,mobile,Northeast,basic,groceries
103109,29.1,64.1,24.7,5.87,59.18,0.63,6.3,52.9,0,2,0,6.7,5,73.1,2146,mobile,West,premium,groceries
103110,39.4,98.2,49.3,5.04,70.33,0.063,6.1,,1,0,18.5,16.7,4.55,60.4,1954,mobile,Northeast,basic,beauty
103111,51.9,61.2,47.5,7.68,53.24,0.598,11.3,51.5,1,2,23.3,11.9,5,46.9,1789,tablet,Midwest,basic,electronics
103112,31.1,62,20,3.04,67.51,0.256,14.5,70.5,7,3,37.3,11.8,,51.7,1891,mobile,Midwest,basic,beauty
103113,43.3,,25.4,3.2,29.31,0.7,19.4,38.5,6,0,9.8,6.2,5,59.8,1415,mobile,West,basic,home
