risk_signal,process_temp,pressure_variation,vibration_index,operator_experience,humidity,shift_load,raw_material_score,sensor_drift,maintenance_gap_days,ambient_temp,weak_proxy,random_id_hash,machine_type,supplier_tier,shift,region,target
1.5632,-1.2207,1.0504,-0.0455,1.3629,31.18,-0.8366,-0.194,0.6514,10.34,49.42,0.7896,8597,B,standard,night,east,0
-1.6463,-1.4189,-0.4204,0.1758,7.5471,55.36,-2.2484,-0.6921,-0.0198,13.37,71.1,-0.1463,5199,A,economy,night,north,0
1.9019,-1.8878,-1.3717,2.3549,5.6492,17.15,-0.2723,-0.5922,-0.6291,8.16,60.72,1.9877,3715,C,standard,night,east,1
-1.2435,-1.6203,0.6773,-0.1058,4.3201,86.01,1.7328,0.1989,-0.6169,23.53,63.82,0.8771,3661,C,standard,night,north,0
-0.6271,-0.4977,0.1172,0.513,2.2603,71.42,0.5357,2.207,-0.0375,19.23,74.43,0.2472,8879,B,standard,day,south,0
-1.3642,0.4143,-2.8358,-0.1544,0.1252,81.89,0.9332,-2.011,-1.0502,1.96,66.01,0.5428,8736,B,economy,day,north,0
0.3786,-0.7942,,-0.6958,6.689,73.8,1.6465,0.375,1.953,40.57,59.42,-0.9111,4546,B,standard,swing,east,1
1.7875,2.4746,-0.4445,1.029,3.5791,,1.5617,0.1975,,15.13,78.01,1.0991,1245,B,standard,swing,south,0
-0.1015,1.6845,1.7802,-0.0411,5.2889,30.51,-0.6138,-0.3108,-0.0868,12.5,58.01,-0.6443,7306,C,standard,swing,south,0
0.5833,0.9092,-0.6745,-0.884,0.816,82.15,1.1972,-0.5101,1.3544,6.53,75.13,0.4274,8366,D,premium,swing,south,0
2.3404,-0.2592,0.5625,-0.2663,7.1401,30.53,0.0741,-0.7524,-0.0214,27.89,58.33,-0.6736,5430,B,standard,swing,north,0
-0.3884,-0.0526,0.1434,0.7478,3.4154,25.29,0.9383,0.3699,-0.4682,30.23,56.81,0.1343,1826,D,economy,swing,west,0
0.7869,-0.5005,-0.3018,-0.3979,5.0936,6.12,1.1973,1.5782,-0.6818,21.57,83.57,-0.8191,7592,C,economy,night,west,0
1.7854,1.7404,,0.3979,0.4944,7.82,0.3668,-0.1134,1.5025,40.27,77.28,0.0719,5829,A,premium,night,south,1
1.0428,1.0915,-0.895,0.3809,1.9633,,0.6798,-0.5381,1.6953,28.25,66.26,-2.0944,8092,A,standard,swing,west,0
-0.6944,-2.0048,-0.1085,0.1133,2.7866,43.42,0.0079,0.94,-1.8933,24.67,79.65,0.7707,4635,C,standard,night,,1
-0.3251,1.1006,-0.4857,1.4838,,77.75,-0.3458,0.8304,-1.8649,21.07,51.35,-0.0975,3897,A,standard,day,north,0
0.1615,-1.6738,0.0094,0.8987,2.1241,21.91,-0.0735,1.9573,2.2224,12.08,73.53,-0.5234,8972,B,standard,swing,west,1
1.1156,-3.2839,0.5997,0.6155,4.8045,59.7,1.1884,2.0008,,2.05,87.57,-0.2931,4280,D,standard,swing,north,0
0.3475,0.4857,-0.0726,-1.5429,5.7824,71.64,-1.2177,0.6085,-0.771,30.75,64.27,1.4514,4051,D,economy,day,north,0
0.3531,1.5618,0.2071,-0.0654,3.5466,39.48,-0.3144,0.6453,,13.47,63.77,0.8404,5888,D,,night,north,0
0.3032,0.2077,0.595,1.8649,6.6746,3.3,-0.5318,0.5956,-0.3924,11.06,75.47,-1.0309,6451,C,economy,day,west,0
0.2815,0.9961,-1.574,-1.4296,2.6904,39.51,-0.4785,1.1873,-0.2009,19.1,69.28,-0.1939,2103,B,standard,night,north,0
-1.2035,-1.0576,3.3346,1.1648,1.4623,82.39,0.0717,-0.1864,-0.8915,17.63,55.03,0.9327,1729,B,economy,night,south,1
0.1564,-0.6491,,0.9888,1.2327,48.61,-0.123,-3.3446,0.4488,14.32,73.87,0.9294,9595,A,economy,day,north,1
-1.1668,-0.9574,0.8338,-0.1147,6.3066,49.33,0.9953,-0.6391,-1.2184,7.89,72.37,0.7678,6204,C,standard,day,west,0
-0.8927,-0.6059,1.9645,-0.7717,4.8595,14.28,2.1063,0.4006,-0.4135,7.14,81.21,-1.9571,8321,D,premium,day,north,0
-2.5507,-1.4412,0.0665,-0.7142,4.9012,30.28,-0.1732,1.7549,-0.1989,29.75,75.15,-0.6417,4198,C,standard,night,north,1
-0.272,-0.2672,1.187,0.8638,8.4894,22.42,-1.0935,0.3425,-1.8582,7.91,72.02,-1.0897,2005,A,standard,day,south,1
-0.1695,0.5708,-0.1729,-1.1568,8.9282,69.43,-0.8179,-0.2988,0.2198,6.0,67.17,-0.8198,8209,B,premium,day,south,0
1.8648,0.602,0.198,0.6034,6.2803,30.25,1.6153,1.0243,0.186,60.26,86.11,-0.4019,5497,B,premium,day,north,1
-0.9067,-1.219,-0.6182,0.286,4.1555,,0.5171,-0.6975,2.5806,26.49,50.53,-1.7336,2140,A,premium,night,north,1
0.1464,1.0988,-1.2437,0.1854,2.8046,19.97,0.9015,1.4344,2.8053,27.26,62.34,1.3315,4856,B,standard,swing,west,1
0.1252,1.7594,0.1493,0.2184,3.5002,49.43,1.2976,0.664,-0.124,11.94,52.66,1.3369,9996,B,economy,swing,south,1
0.1962,-1.6705,0.6452,2.5536,3.7693,50.92,0.5294,-0.6808,,40.88,67.27,-0.1131,9908,C,standard,night,east,1
-1.8207,0.1946,0.2302,-0.6266,4.8222,54.31,1.7301,0.0401,-1.2661,10.27,64.1,-0.5101,4003,C,standard,swing,north,1
0.6439,-0.0701,-0.2295,0.3311,8.5157,88.56,-0.4084,1.076,1.6159,10.25,79.71,-0.0181,8012,B,standard,swing,south,1
1.1065,1.6508,0.8967,0.221,1.3272,,1.5528,0.1268,1.2207,3.35,70.72,0.5725,8920,A,standard,swing,west,1
0.2291,-0.1055,0.4385,-0.233,7.4738,,0.7416,2.6335,1.6705,26.86,67.62,0.9648,4157,A,economy,swing,east,1
-0.3791,0.0141,0.1978,-1.2963,9.6403,95.02,-1.2407,-0.6759,,10.07,67.77,0.6158,5289,B,standard,day,north,0
1.2193,1.2317,-1.6158,-1.0052,4.6978,73.63,-0.7775,-0.8632,0.8519,38.17,70.37,0.9063,2863,A,standard,swing,east,0
1.213,-0.6138,-1.1888,0.6464,8.9549,29.53,1.4622,-0.8612,1.9541,37.32,59.4,0.326,8977,C,standard,day,west,1
1.0428,-0.2765,-1.1961,-0.753,1.7021,,-2.4852,1.0728,0.6348,11.44,59.71,-1.1932,5676,B,economy,day,south,1
-1.3167,1.5165,-0.5787,-0.0996,4.098,52.1,2.846,-0.7396,1.4497,64.96,65.44,-1.3977,3918,A,premium,day,east,0
-0.8049,-0.9076,1.8293,-0.4899,2.5804,39.06,-0.656,0.5139,1.2994,5.1,59.09,-1.0528,9543,D,standard,swing,,1
0.9983,0.8607,-1.1564,0.3094,4.9725,87.1,1.8212,-1.6052,-0.6273,4.63,63.89,-0.5328,4002,C,premium,night,south,1
0.9045,1.3945,0.741,0.512,0.986,,0.4294,0.6333,0.4231,2.68,47.94,-0.7163,6406,A,standard,night,south,1
0.3203,-2.9074,1.8507,-0.756,9.3223,48.05,-0.4126,0.9914,1.0938,39.87,54.3,-2.0378,7109,C,economy,swing,west,1
-1.8418,-0.9614,-0.7509,-0.3566,6.3195,76.75,2.0703,-1.0866,0.1677,9.78,58.25,1.1649,3869,A,standard,day,,0
1.9118,,-0.8791,1.1554,,67.28,2.4495,-0.6945,0.2082,58.46,72.58,-0.9462,6626,A,standard,swing,west,0
-0.5966,0.5236,0.8856,0.0572,0.5346,64.44,0.5639,-0.0785,1.972,76.95,52.58,1.3801,6672,D,economy,swing,south,1
0.2557,-0.8138,-0.6159,0.986,4.1863,83.73,-0.688,0.4307,-1.585,9.71,53.09,-0.186,2256,C,standard,day,north,0
-0.0416,1.0155,-0.5647,-0.2978,6.3034,83.87,1.5292,-1.4668,2.1109,29.27,81.6,-0.0098,5681,A,economy,swing,north,1
-1.1984,-0.3621,1.2277,0.2867,8.1515,72.56,0.0838,-0.0037,,38.81,76.69,-1.1497,4036,A,economy,night,west,0
-0.2863,-3.2075,-1.2163,-0.0007,6.8866,,1.5118,0.8184,-1.5836,26.44,66.39,0.9724,3090,B,premium,night,north,0
-1.1195,-0.2654,0.9487,-1.7109,9.3836,76.78,-0.8537,-0.1587,-0.4326,21.7,66.5,0.8847,9441,C,standard,night,north,0
-0.6752,-0.8737,-0.0272,-0.4138,4.1239,72.31,-0.6799,-1.2766,0.5496,14.3,69.79,0.4202,6043,C,standard,day,east,0
-0.3561,-1.7459,-1.6823,-0.0225,2.7515,23.98,0.9165,-1.2383,-2.6203,23.88,62.5,-1.2799,2427,C,premium,night,west,1
-0.1678,1.8067,0.0128,-0.39,8.7635,39.58,0.0004,-1.0655,,39.34,76.69,-1.6934,4692,D,economy,day,south,0
0.5414,1.8251,-1.2725,0.7823,6.1164,66.89,-2.5672,-0.6564,-0.1426,3.57,68.86,-0.5989,9365,A,economy,night,north,0
1.043,-1.3891,,1.0611,4.2631,11.17,0.3513,-0.2817,1.2467,24.96,57.77,-0.591,1252,B,standard,swing,west,0
-1.081,-2.1991,-1.9557,1.0966,9.2291,66.67,0.1453,0.4944,-0.8694,21.69,53.83,1.6714,5156,C,standard,swing,north,1
0.7938,0.2317,0.6247,-0.0963,9.0313,10.62,-0.8424,0.2903,-0.24,21.65,71.66,-1.2997,7322,A,,day,east,1
0.6305,0.4124,-0.3838,1.6898,2.9521,45.51,1.0774,1.547,0.3814,35.58,66.06,-0.4631,4563,B,premium,night,north,0
-2.6953,0.0271,,-0.7707,3.318,21.55,-1.6771,0.6294,-1.9417,18.26,66.07,-1.3292,9879,A,economy,day,west,0
0.8286,-0.9928,-1.3333,1.053,9.6626,45.32,-0.7669,0.8579,-0.2271,41.33,73.36,0.3503,4166,A,standard,day,east,0
0.6863,4.0147,-0.203,1.0812,5.428,27.55,0.2287,0.0741,0.8585,39.24,68.3,-1.2343,6199,D,standard,day,east,0
0.4586,-0.0747,-0.7221,-1.0875,2.1939,57.55,-0.307,1.4644,0.4505,18.39,69.03,0.5337,2860,D,standard,day,west,0
0.8651,0.3985,1.6197,-1.4881,1.4659,60.46,0.3942,1.5884,0.5539,3.69,74.63,1.01,4977,A,standard,night,south,0
0.1691,1.4161,0.8087,-0.4323,5.7402,52.27,-0.1536,-0.4401,-1.0117,18.61,52.9,0.3991,6284,B,premium,day,east,1
1.6547,-0.1178,-0.619,0.149,5.009,24.87,0.4999,-1.6272,1.9746,22.41,64.79,0.0343,2456,B,economy,day,north,1
0.0701,-0.2144,1.6026,0.1457,6.2024,37.51,-1.5716,0.3456,0.2299,8.73,76.44,0.3528,8131,A,standard,day,west,0
-1.4784,1.2056,0.2424,0.6567,1.4106,62.59,1.1385,-0.2618,0.9394,37.06,65.56,-0.3484,4995,A,premium,day,south,1
-0.6954,-0.7349,-1.113,0.563,3.0655,,-1.5074,-1.277,-0.3213,15.85,85.67,-0.4425,9150,B,premium,day,east,0
-1.4774,0.5828,0.8856,1.7154,7.7365,30.2,1.0676,-0.1703,-3.5629,21.45,64.7,0.7377,2457,C,premium,swing,north,0
-0.0262,-0.2169,-0.783,-1.6642,9.349,31.14,-0.8216,2.7535,-0.3121,25.97,77.78,1.4345,6230,A,standard,night,,1
-0.2417,-0.6287,0.311,0.185,6.8636,20.47,-0.3532,-0.0713,-0.4049,13.15,64.85,-0.0882,3306,C,standard,day,south,1
-1.7524,,-1.3939,0.2355,4.5096,20.5,-1.0056,-0.8149,,28.66,73.2,2.8152,7919,D,economy,swing,east,0
0.5549,-2.6124,1.3866,1.4401,4.783,23.06,1.9573,0.6447,-0.0796,22.88,48.26,0.0698,6580,D,standard,night,north,0
-0.7512,1.9033,-1.8601,-0.3624,5.177,8.96,-0.2071,0.3026,,14.13,87.74,1.0249,2820,B,standard,night,south,0
-1.5755,-0.5843,-1.005,-1.2322,1.57,,-0.3074,-0.4027,0.1859,27.91,71.24,1.1234,7249,C,premium,day,north,1
-0.9317,-1.0436,-0.164,-0.8652,5.106,52.23,-1.3155,0.1744,0.224,39.5,72.39,0.3276,3276,B,standard,day,east,0
2.1224,-1.1033,-0.8398,0.4684,5.4446,19.38,-0.579,-0.1284,1.2531,16.62,56.28,-0.8022,3693,D,standard,day,north,1
-0.5522,0.0437,-0.2773,0.2337,8.4297,42.98,-0.2876,0.4798,0.0893,4.96,59.96,-0.6853,6783,C,premium,night,south,0
0.3963,0.2494,-0.1632,-0.5439,6.0043,86.27,-0.6834,0.3045,,6.91,58.19,0.9449,1281,A,standard,swing,west,0
0.7893,-0.5492,-0.6471,-0.318,2.1339,,0.6123,2.2872,1.3692,8.26,63.5,1.3731,8775,D,standard,night,east,0
-1.3913,-1.7909,-0.4564,-0.9615,7.4188,9.34,-1.469,1.0178,0.9223,19.35,63.86,0.4015,2522,C,standard,night,north,1
-0.4519,-0.1234,-0.9082,0.1966,4.2436,38.62,0.0481,0.0054,0.8725,26.23,69.25,2.1931,9078,B,standard,day,north,1
1.2225,1.0758,0.2856,-0.7145,0.8474,,-1.874,-0.2166,-1.2249,11.27,64.92,-0.9281,5352,A,economy,day,south,0
1.0024,0.1903,0.2439,-0.254,1.4675,73.83,-1.7101,0.3707,0.9889,30.62,74.85,1.4262,2548,D,standard,night,west,1
-2.1369,0.8794,1.733,2.0801,2.5983,34.6,1.0149,1.4573,,51.6,71.86,-0.037,9127,B,premium,swing,west,1
0.7153,-0.7682,0.3135,0.5888,6.1403,76.66,-0.3599,1.4372,-0.8233,18.6,82.64,0.0754,6815,B,standard,swing,south,0
0.6297,,-0.5249,1.0281,1.2969,50.8,0.3364,-0.3707,0.1494,16.1,72.73,0.469,3382,B,standard,swing,west,0
-0.5082,-0.1167,2.0307,0.0301,7.3724,52.24,-0.8267,-1.0358,1.9282,28.96,59.69,0.3319,4000,D,,night,south,0
0.7408,-0.1272,1.1285,0.4616,9.7671,35.68,-0.5376,-0.7155,1.1313,33.44,74.13,-0.5095,1032,C,premium,day,south,0
0.3483,-1.209,-1.6995,-0.4146,9.7445,29.86,-0.3823,-1.7709,-0.3116,23.7,56.7,-1.3566,6711,C,standard,night,north,1
1.2401,-1.9309,0.6607,1.0404,6.4898,21.07,0.9578,0.1518,0.9558,19.8,76.22,-0.5237,4076,A,standard,swing,west,1
-2.655,1.4009,0.1686,-0.3296,0.9068,79.88,-0.9319,-1.5612,-0.8473,18.91,52.43,-0.356,7025,B,economy,day,east,0
1.2989,1.1318,0.6453,-0.86,4.8132,76.25,0.0129,-1.2658,1.382,10.31,62.92,2.2679,6364,B,standard,night,south,0
-0.7085,-1.597,1.8613,-0.0918,3.7728,66.32,-1.229,1.4458,1.4138,37.06,83.34,-1.3351,5942,C,standard,day,north,0
-0.8736,1.0035,2.4694,-0.3208,7.9211,19.66,-0.3639,0.661,,10.58,57.02,1.2707,5791,C,premium,swing,east,1
0.5569,-0.4182,0.3839,-0.4799,8.0073,55.91,0.1659,-0.1193,-0.4312,10.49,46.85,0.4607,4694,C,economy,swing,west,0
0.0511,1.3069,-0.3272,-1.4028,0.7955,47.74,-1.0596,0.0662,0.5093,22.29,81.61,0.9028,9777,C,standard,day,north,0
-0.0171,-0.0728,-1.3392,-0.5303,5.8961,43.93,0.908,0.0028,0.9099,22.41,65.38,-0.1882,9519,D,standard,swing,east,0
0.1857,1.8216,0.4574,0.386,1.0401,16.46,0.5921,-0.308,0.2498,16.43,71.65,-0.3829,7486,D,economy,swing,east,0
-0.3105,1.8163,-1.4544,0.3189,9.8882,54.15,0.9534,0.8,-1.8064,44.77,58.96,0.9943,5006,B,standard,swing,east,0
-1.7238,0.9532,-0.1686,-0.1115,7.6788,53.21,0.8622,-1.0157,-1.6885,19.01,63.75,0.3257,2167,C,standard,swing,south,1
1.1002,-0.4041,-0.5962,1.2442,6.651,73.65,-0.1233,-0.1111,1.1848,58.25,62.06,-0.4711,4251,A,standard,swing,north,0
0.1882,-1.8326,-1.6793,-0.6245,4.0741,21.92,-0.8377,0.695,-0.1135,13.63,80.25,2.0377,2768,A,standard,day,south,1
-1.9537,2.9643,0.2211,0.0746,5.5544,78.09,0.004,1.0078,0.4055,12.28,67.75,-0.7409,6553,B,standard,swing,north,1
0.3158,0.1739,-0.8065,0.7636,0.1907,82.21,-0.1663,0.5025,-0.8328,15.19,74.35,1.2127,3482,C,standard,night,north,0
-1.4419,2.3264,-0.7045,-0.225,5.9436,,-0.6357,-0.8105,-1.1049,35.47,69.78,0.1551,2418,B,standard,night,east,0
-1.1939,0.4019,-0.2156,-0.1266,1.8889,97.59,-0.9541,-0.0691,1.6688,4.42,66.21,1.6965,8646,C,,swing,north,0
-0.7996,-0.4564,-1.4995,-0.2043,5.4724,33.64,0.059,0.6735,0.451,25.66,57.08,-1.2642,4233,D,standard,night,north,0
0.0796,-0.6828,-0.678,1.0218,8.395,,-0.3653,0.2686,-0.2505,22.16,65.69,-1.9289,3725,C,economy,swing,east,0
-2.4221,1.0165,-2.3018,0.6997,2.9478,69.49,0.1833,-0.6518,-0.4188,27.64,47.51,0.3901,4914,C,standard,day,,0
-0.0345,-0.4416,1.8085,0.6311,4.9705,31.03,-1.3812,-0.6848,-1.6776,15.84,84.68,0.549,4777,C,premium,day,south,0
1.5756,0.8773,0.7895,0.0618,7.2437,27.92,-0.7166,0.9821,-0.9601,45.9,48.4,-0.2361,7630,C,economy,day,south,0
2.3896,0.2967,1.8981,0.0298,7.2005,35.42,0.6371,-0.7955,1.4119,7.74,71.47,1.6858,3658,C,economy,swing,west,0
0.0078,-1.6762,-1.2323,0.8227,6.9857,44.85,1.1839,-0.6129,,29.16,84.8,-1.2784,8319,C,premium,day,south,0
0.7013,0.0022,1.0119,-0.4521,2.8162,13.25,-3.2362,0.7498,-1.0515,35.73,59.69,1.4951,6668,A,premium,night,west,1
0.2363,1.6858,-0.306,0.8662,7.0606,68.88,0.6506,0.9263,-1.9803,14.88,84.55,-0.2293,6707,A,standard,swing,east,0
0.6202,3.5539,-0.7851,-1.1622,0.0417,63.48,-0.0319,0.4516,0.4386,44.57,73.74,0.1966,5554,C,standard,day,south,1
-0.3586,-1.5363,-0.4255,1.1404,1.6965,63.44,-0.0227,0.7406,0.1105,18.37,82.49,0.0258,9230,B,premium,swing,east,1
0.4948,-0.8511,0.0569,-0.1443,6.165,22.34,0.2625,-0.4402,-0.1551,15.94,69.33,-1.4576,8504,C,standard,swing,south,0
2.7546,-1.1831,-0.7881,-0.8974,4.2593,53.34,-0.4711,-1.2466,2.5225,31.98,58.01,0.8818,9313,A,standard,swing,north,1
-1.4218,0.4351,1.0513,-0.4238,0.1217,42.14,1.3691,-0.4797,0.2153,7.35,77.37,-1.0007,2557,B,standard,night,west,0
-1.0624,0.4942,-1.2172,1.4505,8.8651,,0.0517,-0.1967,0.5925,17.24,72.15,0.0515,2867,B,economy,day,east,0
-1.1372,-1.6332,-0.521,0.076,2.5797,67.05,1.0713,1.2058,-2.225,4.99,81.89,0.9559,1564,A,premium,day,west,0
0.1672,-1.1749,-1.4692,-1.1249,6.3444,27.84,1.082,-1.2898,0.7006,23.02,70.78,0.089,5345,D,standard,day,west,0
-0.2493,0.0002,0.8882,1.2147,1.3563,49.38,-1.8316,0.2422,-2.5222,2.11,51.91,-0.6112,8724,D,standard,day,west,0
0.4133,1.2938,-1.1677,-2.143,7.3865,29.2,0.19,-0.4635,-1.7492,14.28,75.56,-0.2932,9502,D,standard,day,east,0
0.1505,0.7355,0.3408,0.2695,5.1481,92.49,0.9215,-0.336,2.1604,23.86,71.23,0.6518,9995,C,premium,night,north,1
2.755,1.1198,-0.9848,-1.1959,,70.42,0.3927,-0.0099,2.1499,0.48,79.1,0.7262,5092,A,premium,night,north,0
-0.3827,-1.7283,0.3154,-0.0381,3.2072,11.68,-0.0453,-0.4481,0.0702,9.79,62.57,-0.0615,4157,B,,swing,east,0
-0.4655,-0.2406,-1.0622,0.5577,3.2778,89.91,-0.3626,0.4209,-0.283,50.98,81.96,1.4121,8074,A,premium,day,east,0
-0.219,-2.9543,2.1246,0.9281,3.5436,10.91,1.4196,-0.6799,-0.797,5.97,80.92,0.1626,8269,A,standard,swing,south,0
1.0033,1.7431,-0.1295,0.0838,4.1665,18.72,0.4795,0.199,-0.4375,15.91,48.95,1.6285,5068,C,standard,day,north,0
0.2323,-1.6985,0.1847,1.2717,1.5731,,-0.0256,0.3798,,22.39,84.53,-0.0206,8600,D,premium,day,south,0
-0.3808,,0.6696,-1.6679,6.3932,61.96,-1.0006,0.3429,-0.2845,14.4,74.66,-0.6023,6489,D,premium,day,west,0
0.999,-1.471,0.2265,-0.8315,4.9051,30.31,0.9115,-1.0432,1.9969,18.66,68.92,-0.6693,7717,C,premium,swing,north,0
0.6017,-1.7492,2.512,0.7457,,2.45,-1.3127,0.633,-0.334,15.43,85.35,0.3973,4770,B,standard,day,east,0
-0.6668,-1.7126,0.8503,-0.3138,8.9045,79.75,-0.3017,-0.5291,,17.6,67.39,0.8756,4075,C,premium,day,west,0
-0.4852,-0.8737,0.0285,0.9705,3.589,44.52,1.4613,0.5811,1.6702,6.69,73.01,0.0391,5370,A,economy,night,east,1
0.2107,1.2371,-0.2178,0.2801,5.2054,95.05,0.5569,-1.4594,1.833,14.1,77.71,-0.2488,6492,A,standard,swing,north,1
0.4398,0.3641,0.5348,-0.9087,9.1987,45.31,-0.145,0.2338,-0.672,71.35,70.65,-1.1129,3472,D,standard,day,south,0
0.5821,0.4073,-1.1268,-2.2837,3.5035,37.63,0.5703,-1.2626,0.4927,5.01,81.42,1.8714,3640,C,standard,day,north,0
0.8369,1.1835,-0.4542,2.3581,9.7878,36.26,0.3238,-0.036,-0.6618,44.19,42.8,1.0022,4307,D,standard,swing,south,0
-1.3936,0.7709,-0.5777,-1.3663,6.622,83.77,0.538,-0.5288,-0.3786,31.16,57.58,-0.8601,4347,B,,day,,0
-1.1098,-0.4422,1.423,0.6933,5.3851,26.19,-0.1784,-0.8452,0.1371,8.18,73.84,0.9248,8849,C,standard,swing,east,0
0.5457,0.7362,0.3583,-0.5981,3.9034,36.82,0.4022,-0.4168,0.3279,27.01,72.05,1.5789,2757,D,standard,night,south,0
-1.0386,-1.0343,0.1517,-1.1325,2.8213,61.06,-0.3181,-0.6558,-1.0703,10.49,64.72,-0.0378,1340,C,premium,swing,east,0
0.214,1.6183,1.1598,-0.639,6.0052,53.64,-0.3995,0.819,,21.5,78.87,1.302,2500,B,standard,swing,north,0
2.5138,0.9164,0.1155,-0.6365,3.3006,35.25,1.093,-0.5784,2.0786,14.22,69.35,-1.2468,5224,B,standard,swing,south,1
0.5906,0.6043,0.2549,-2.4322,7.1079,35.35,1.1971,-1.7687,-0.2868,10.62,73.23,-1.0416,4746,B,,swing,north,0
-0.7099,2.3988,-0.5189,-0.3201,9.2274,93.6,-0.4232,1.3924,-1.6654,12.02,72.51,-0.7063,2205,A,premium,day,north,0
-1.2003,-0.5323,-0.1244,0.4975,,59.71,-0.7052,1.0541,0.5218,12.11,67.76,0.8661,3822,B,standard,day,,0
-0.0149,0.1593,0.9865,-0.4405,2.5121,72.16,0.5271,0.6699,2.3593,17.66,66.37,0.1618,3203,A,standard,swing,west,0
0.8072,-2.7591,-2.4978,1.3248,8.5343,21.36,0.555,1.0944,-0.5237,22.9,81.58,0.1324,4885,C,economy,swing,north,1
-1.9467,-0.4075,0.5142,0.4392,4.1926,58.8,0.7314,-0.723,2.1704,17.83,94.86,0.126,8950,A,standard,swing,,0
-0.5521,1.9018,-1.0175,-0.3277,1.0347,38.53,-0.4162,-0.8742,0.2931,35.22,72.95,-0.0637,1600,A,standard,swing,north,0
1.4527,0.5647,1.245,0.2996,2.2258,15.01,-0.4038,-0.6458,-0.4234,41.59,74.7,0.5998,2744,B,premium,swing,north,0
-0.7347,1.0588,0.6756,-1.599,1.0814,60.52,0.5648,-2.4383,-1.1544,30.94,70.77,-0.9839,9740,B,standard,swing,west,0
-0.6228,-1.126,-0.4268,-1.3287,8.3781,58.27,0.4733,0.15,-2.0778,26.92,64.6,0.5013,8723,A,,swing,south,0
0.1328,-0.4467,-0.808,-0.7899,8.2086,,-0.5952,0.1349,0.1917,17.91,77.5,0.7661,9121,D,standard,night,north,1
-0.102,0.2577,1.1783,1.8369,5.6355,31.18,0.1892,-0.335,-0.5451,11.83,68.2,1.8246,8125,C,economy,day,west,1
-0.0756,1.4732,0.3202,-1.7842,9.6511,50.3,1.1267,0.0792,-1.0901,22.49,73.48,1.6959,9673,C,economy,day,south,1
1.1204,,-1.9685,-0.8687,6.5043,25.91,1.0589,1.1765,-1.0365,20.97,79.02,-0.2363,7897,C,standard,day,east,0
0.0223,-1.1546,1.5064,0.915,4.9783,48.09,-0.3587,-1.6364,0.4503,29.19,74.81,0.7872,6041,C,premium,night,west,0
1.0704,2.0572,0.7284,1.0003,0.7202,48.67,0.5235,0.3791,1.4964,7.56,72.13,1.4068,1067,D,standard,night,north,1
0.7274,-0.1971,-0.8232,-1.3228,5.2076,29.57,-0.4657,-0.094,-0.0628,13.68,65.68,-1.5853,2040,B,standard,night,south,0
0.791,0.3656,-0.2924,0.2859,3.4775,58.21,0.0621,0.1335,-0.1124,20.32,84.65,0.734,3777,C,economy,swing,south,0
1.4189,-0.6653,-2.2109,0.9469,0.9688,67.06,0.5962,-0.1595,-0.2111,22.19,69.48,0.4548,3512,D,standard,night,west,1
1.1274,,0.4848,0.0465,6.7918,29.94,0.49,-2.0113,-1.7827,8.01,72.4,1.195,6253,B,standard,day,west,0
0.4096,1.3967,-3.6762,-0.2592,4.654,47.24,-0.8336,0.4872,1.4128,19.27,52.56,-0.7545,5129,B,economy,day,north,0
0.0041,-1.9562,1.3071,0.4692,9.5206,46.52,0.1104,-0.7925,0.324,23.42,61.25,1.5369,1043,B,standard,night,south,0
0.6491,,1.514,0.4994,7.9857,47.59,-0.0558,-0.2214,2.1213,1.84,68.18,-1.0265,3592,D,economy,day,west,1
-1.6298,1.3053,-0.6246,0.3066,,72.86,-0.969,1.1246,0.4517,19.15,69.33,-0.0207,7786,C,standard,day,east,1
0.9712,,2.9353,-1.0167,3.462,11.36,0.4195,-0.7775,2.06,47.74,77.86,0.1485,2976,B,standard,day,north,0
-0.382,0.2038,0.2088,-0.0844,1.2408,4.06,0.6467,0.3564,-1.6476,8.4,63.89,-0.1662,3762,B,premium,day,south,0
0.5738,-0.5135,-0.9245,-0.7353,5.3441,20.27,0.1968,0.8949,,19.72,61.1,-0.4565,5990,A,standard,swing,east,0
0.3102,1.4065,0.2631,-1.7189,6.1444,11.46,0.5642,-2.6089,0.7543,37.45,49.31,-1.6119,1998,D,premium,swing,north,0
1.7068,0.5043,0.8599,-0.8615,9.74,33.3,-2.0199,-0.2287,-0.2872,17.2,87.09,1.4214,3605,A,premium,day,west,1
-0.8628,-0.4291,,1.792,6.4103,34.3,0.2928,-0.0689,-0.268,14.5,49.75,0.8363,7426,A,economy,swing,north,0
-0.1014,0.367,0.3675,0.9377,5.5534,41.76,-0.533,-1.3044,-0.5357,22.99,88.89,0.5022,5745,C,standard,night,west,0
0.3332,-0.2555,,1.1687,8.3485,39.08,-0.2634,0.7943,-1.2234,11.45,66.01,0.0401,5827,B,standard,day,west,0
-0.8179,-0.1332,-0.8149,1.2142,1.5847,18.68,1.1603,-0.0986,0.6584,35.32,61.35,0.4166,9608,C,standard,swing,north,0
0.4266,-0.4118,-1.0349,0.652,,49.7,-0.1582,-0.2056,-0.9489,16.72,58.64,-2.5907,2066,C,economy,night,west,0
1.0108,-0.948,-1.4898,-0.4172,1.8975,29.09,1.3645,0.3455,0.7196,29.26,73.18,-1.6548,2618,C,standard,night,west,0
-0.9211,-1.0285,-0.8138,-1.025,5.3845,35.45,1.8051,-0.706,-1.1625,15.96,64.66,0.5295,2946,D,standard,night,west,0
